"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","p.range"
"1",1,0.8,1,0.9,0,0,NA,NA,0.66421059332824,0.650804217304313,30.4,37.9,0.629443389000683,0.63011361634249,1,0.9,0.67
