"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","p.range"
"1",1,0.6,1,1,0,0,NA,NA,0.589282828282828,0.564258911261026,52,58.9,0.57711745503105,0.558117917174309,1,1,0.55
