"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","p.range"
"1",1,1,1,1,0,0,NA,NA,0.715217086834734,0.718674527934744,23.6,30,0.662217463249311,0.680476272683606,1,1,0.64
