"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","p.range"
"1",0.7,0.3,0.7,0.4,0.1,0,NA,NA,0.553109668109668,0.526041778859871,71,76.4,0.540449757213033,0.520724209584708,0.8,0.9,0.51
