"","X1","idx"
"y1.IP.50",20,49
"y0.IP.50",13,49
"y1.PC.50",10,49
"y0.PC.50",9,49
"eff.prob.50",0.951066819857472,49
"fut.prob.50",0.494759977586214,49
"eff.mix.prob.50",0.156448805028166,49
"box.skpt.50",0.47019550710973,49
"box.enth.50",0.769936151271444,49
"box.ni.50",NA,49
"y1.IP.52",20,49
"y0.IP.52",13,49
"y1.PC.52",10,49
"y0.PC.52",9,49
"eff.prob.52",0.951066819857472,49
"fut.prob.52",0.494759977586214,49
"eff.mix.prob.52",0.156448805028166,49
"box.skpt.52",0.47019550710973,49
"box.enth.52",0.769936151271444,49
"box.ni.52",NA,49
"y1.IP.54",21,49
"y0.IP.54",13,49
"y1.PC.54",10,49
"y0.PC.54",10,49
"eff.prob.54",0.963719222774199,49
"fut.prob.54",0.454730118267318,49
"eff.mix.prob.54",0.153405472065403,49
"box.skpt.54",0.413194812548919,49
"box.enth.54",0.810166003656015,49
"box.ni.54",NA,49
"y1.IP.56",21,49
"y0.IP.56",14,49
"y1.PC.56",10,49
"y0.PC.56",11,49
"eff.prob.56",0.96413891098153,49
"fut.prob.56",0.457375334614647,49
"eff.mix.prob.56",0.151186514016476,49
"box.skpt.56",0.439598791783986,49
"box.enth.56",0.861791739870954,49
"box.ni.56",NA,49
"y1.IP.58",21,49
"y0.IP.58",14,49
"y1.PC.58",11,49
"y0.PC.58",12,49
"eff.prob.58",0.964090168338605,49
"fut.prob.58",0.46079344197324,49
"eff.mix.prob.58",0.151357607936199,49
"box.skpt.58",0.444024860765551,49
"box.enth.58",0.85607232051593,49
"box.ni.58",NA,49
"y1.IP.60",21,49
"y0.IP.60",15,49
"y1.PC.60",11,49
"y0.PC.60",13,49
"eff.prob.60",0.963931443714189,49
"fut.prob.60",0.465005971311497,49
"eff.mix.prob.60",0.150374788663217,49
"box.skpt.60",0.474894614391153,49
"box.enth.60",0.902304213434672,49
"box.ni.60",NA,49
"y1.IP.62",21,49
"y0.IP.62",15,49
"y1.PC.62",11,49
"y0.PC.62",15,49
"eff.prob.62",0.973088837679943,49
"fut.prob.62",0.425502162910808,49
"eff.mix.prob.62",0.15024880903571,49
"box.skpt.62",0.390969517783039,49
"box.enth.62",0.913639003143991,49
"box.ni.62",NA,49
"y1.IP.64",21,49
"y0.IP.64",15,49
"y1.PC.64",11,49
"y0.PC.64",17,49
"eff.prob.64",0.979725009900551,49
"fut.prob.64",0.388929661060896,49
"eff.mix.prob.64",0.150818853529291,49
"box.skpt.64",0.305588806535715,49
