"","X1","idx"
"y1.IP.50",20,37
"y0.IP.50",13,37
"y1.PC.50",10,37
"y0.PC.50",9,37
"eff.prob.50",0.936697366508263,37
"fut.prob.50",0.494759977586214,37
"eff.mix.prob.50",0.216213960161048,37
"box.skpt.50",0.47019550710973,37
"box.enth.50",0.769936151271444,37
"box.ni.50",NA,37
"y1.IP.52",20,37
"y0.IP.52",13,37
"y1.PC.52",10,37
"y0.PC.52",9,37
"eff.prob.52",0.936697366508263,37
"fut.prob.52",0.494759977586214,37
"eff.mix.prob.52",0.216213960161048,37
"box.skpt.52",0.47019550710973,37
"box.enth.52",0.769936151271444,37
"box.ni.52",NA,37
"y1.IP.54",21,37
"y0.IP.54",13,37
"y1.PC.54",10,37
"y0.PC.54",10,37
"eff.prob.54",0.955649274490906,37
"fut.prob.54",0.454730118267318,37
"eff.mix.prob.54",0.197419235422109,37
"box.skpt.54",0.413194812548919,37
"box.enth.54",0.810166003656015,37
"box.ni.54",NA,37
"y1.IP.56",21,37
"y0.IP.56",14,37
"y1.PC.56",10,37
"y0.PC.56",11,37
"eff.prob.56",0.959405887285783,37
"fut.prob.56",0.457375334614647,37
"eff.mix.prob.56",0.177322880540317,37
"box.skpt.56",0.439598791783986,37
"box.enth.56",0.861791739870954,37
"box.ni.56",NA,37
"y1.IP.58",21,37
"y0.IP.58",14,37
"y1.PC.58",11,37
"y0.PC.58",12,37
"eff.prob.58",0.95902815174159,37
"fut.prob.58",0.46079344197324,37
"eff.mix.prob.58",0.179316735953209,37
"box.skpt.58",0.444024860765551,37
"box.enth.58",0.85607232051593,37
"box.ni.58",NA,37
"y1.IP.60",21,37
"y0.IP.60",15,37
"y1.PC.60",11,37
"y0.PC.60",13,37
"eff.prob.60",0.961290279692589,37
"fut.prob.60",0.465005971311497,37
"eff.mix.prob.60",0.16495661274391,37
"box.skpt.60",0.474894614391153,37
"box.enth.60",0.902304213434672,37
"box.ni.60",NA,37
"y1.IP.62",21,37
"y0.IP.62",15,37
"y1.PC.62",11,37
"y0.PC.62",15,37
"eff.prob.62",0.971470510608508,37
"fut.prob.62",0.425502162910808,37
"eff.mix.prob.62",0.162072651888231,37
"box.skpt.62",0.390969517783039,37
"box.enth.62",0.913639003143991,37
"box.ni.62",NA,37
"y1.IP.64",21,37
"y0.IP.64",15,37
"y1.PC.64",11,37
"y0.PC.64",17,37
"eff.prob.64",0.977456217879397,37
"fut.prob.64",0.388929661060896,37
"eff.mix.prob.64",0.172506518062472,37
"box.skpt.64",0.305588806535715,37
"box.enth.64",0.87639126640685,37
"box.ni.64",NA,37
"y1.IP.66",NA,37
"y0.IP.66",NA,37
"y1.PC.66",NA,37
"y0.PC.66",NA,37
"eff.prob.66",NA,37
"fut.prob.66",NA,37
"eff.mix.prob.66",NA,37
"box.skpt.66",NA,37
"box.enth.66",NA,37
"box.ni.66",NA,37
"y1.IP.68",NA,37
"y0.IP.68",NA,37
