"","X1","idx"
"y1.IP.50",20,10
"y0.IP.50",13,10
"y1.PC.50",10,10
"y0.PC.50",9,10
"eff.prob.50",0.843721814187952,10
"fut.prob.50",0.494759977586214,10
"eff.mix.prob.50",0.55,10
"box.skpt.50",NA,10
"box.enth.50",NA,10
"box.ni.50",NA,10
"y1.IP.52",20,10
"y0.IP.52",13,10
"y1.PC.52",10,10
"y0.PC.52",9,10
"eff.prob.52",0.843721814187952,10
"fut.prob.52",0.494759977586214,10
"eff.mix.prob.52",0.55,10
"box.skpt.52",NA,10
"box.enth.52",NA,10
"box.ni.52",NA,10
"y1.IP.54",21,10
"y0.IP.54",13,10
"y1.PC.54",10,10
"y0.PC.54",10,10
"eff.prob.54",0.876000700285848,10
"fut.prob.54",0.454730118267318,10
"eff.mix.prob.54",0.55,10
"box.skpt.54",NA,10
"box.enth.54",NA,10
"box.ni.54",NA,10
"y1.IP.56",21,10
"y0.IP.56",14,10
"y1.PC.56",10,10
"y0.PC.56",11,10
"eff.prob.56",0.876313545716254,10
"fut.prob.56",0.457375334614647,10
"eff.mix.prob.56",0.55,10
"box.skpt.56",NA,10
"box.enth.56",NA,10
"box.ni.56",NA,10
"y1.IP.58",21,10
"y0.IP.58",14,10
"y1.PC.58",11,10
"y0.PC.58",12,10
"eff.prob.58",0.876547638222507,10
"fut.prob.58",0.46079344197324,10
"eff.mix.prob.58",0.55,10
"box.skpt.58",NA,10
"box.enth.58",NA,10
"box.ni.58",NA,10
"y1.IP.60",21,10
"y0.IP.60",15,10
"y1.PC.60",11,10
"y0.PC.60",13,10
"eff.prob.60",0.875862280151381,10
"fut.prob.60",0.465005971311497,10
"eff.mix.prob.60",0.55,10
"box.skpt.60",NA,10
"box.enth.60",NA,10
"box.ni.60",NA,10
"y1.IP.62",21,10
"y0.IP.62",15,10
"y1.PC.62",11,10
"y0.PC.62",15,10
"eff.prob.62",0.902778786154801,10
"fut.prob.62",0.425502162910808,10
"eff.mix.prob.62",0.55,10
"box.skpt.62",NA,10
"box.enth.62",NA,10
"box.ni.62",NA,10
"y1.IP.64",21,10
"y0.IP.64",15,10
"y1.PC.64",11,10
"y0.PC.64",17,10
"eff.prob.64",0.923950089248582,10
"fut.prob.64",0.388929661060896,10
"eff.mix.prob.64",0.55,10
"box.skpt.64",NA,10
"box.enth.64",NA,10
"box.ni.64",NA,10
"y1.IP.66",22,10
"y0.IP.66",16,10
"y1.PC.66",11,10
"y0.PC.66",17,10
"eff.prob.66",0.923428542883804,10
"fut.prob.66",0.393258750560276,10
"eff.mix.prob.66",0.55,10
"box.skpt.66",NA,10
"box.enth.66",NA,10
"box.ni.66",NA,10
"y1.IP.68",22,10
"y0.IP.68",17,10
"y1.PC.68",11,10
"y0.PC.68",18,10
"eff.prob.68",0.922413634734296,10
"fut.prob.68",0.398602891551395,10
"eff.mix.prob.68",0.55,10
"box.skpt.68",NA,10
"box.enth.68",NA,10
"box.ni.68",NA,10
"y1.IP.70",22,10
"y0.IP.70",18,10
"y1.PC.70",12,10
"y0.PC.70",18,10
"eff.prob.70",0.897810254500788,10
