"","X1","idx"
"y1.IP.50",20,47
"y0.IP.50",13,47
"y1.PC.50",10,47
"y0.PC.50",9,47
"eff.prob.50",0.973652410246819,47
"fut.prob.50",0.494759977586214,47
"eff.mix.prob.50",0.0572074879726561,47
"box.skpt.50",0.47019550710973,47
"box.enth.50",0.769936151271444,47
"box.ni.50",NA,47
"y1.IP.52",20,47
"y0.IP.52",13,47
"y1.PC.52",10,47
"y0.PC.52",9,47
"eff.prob.52",0.973652410246819,47
"fut.prob.52",0.494759977586214,47
"eff.mix.prob.52",0.0572074879726561,47
"box.skpt.52",0.47019550710973,47
"box.enth.52",0.769936151271444,47
"box.ni.52",NA,47
"y1.IP.54",21,47
"y0.IP.54",13,47
"y1.PC.54",10,47
"y0.PC.54",10,47
"eff.prob.54",0.980791485035547,47
"fut.prob.54",0.454730118267318,47
"eff.mix.prob.54",0.0538061158378029,47
"box.skpt.54",0.413194812548919,47
"box.enth.54",0.810166003656015,47
"box.ni.54",NA,47
"y1.IP.56",NA,47
"y0.IP.56",NA,47
"y1.PC.56",NA,47
"y0.PC.56",NA,47
"eff.prob.56",NA,47
"fut.prob.56",NA,47
"eff.mix.prob.56",NA,47
"box.skpt.56",NA,47
"box.enth.56",NA,47
"box.ni.56",NA,47
"y1.IP.58",NA,47
"y0.IP.58",NA,47
"y1.PC.58",NA,47
"y0.PC.58",NA,47
"eff.prob.58",NA,47
"fut.prob.58",NA,47
"eff.mix.prob.58",NA,47
"box.skpt.58",NA,47
"box.enth.58",NA,47
"box.ni.58",NA,47
"y1.IP.60",NA,47
"y0.IP.60",NA,47
"y1.PC.60",NA,47
"y0.PC.60",NA,47
"eff.prob.60",NA,47
"fut.prob.60",NA,47
"eff.mix.prob.60",NA,47
"box.skpt.60",NA,47
"box.enth.60",NA,47
"box.ni.60",NA,47
"y1.IP.62",NA,47
"y0.IP.62",NA,47
"y1.PC.62",NA,47
"y0.PC.62",NA,47
"eff.prob.62",NA,47
"fut.prob.62",NA,47
"eff.mix.prob.62",NA,47
"box.skpt.62",NA,47
"box.enth.62",NA,47
"box.ni.62",NA,47
"y1.IP.64",NA,47
"y0.IP.64",NA,47
"y1.PC.64",NA,47
"y0.PC.64",NA,47
"eff.prob.64",NA,47
"fut.prob.64",NA,47
"eff.mix.prob.64",NA,47
"box.skpt.64",NA,47
"box.enth.64",NA,47
"box.ni.64",NA,47
"y1.IP.66",NA,47
"y0.IP.66",NA,47
"y1.PC.66",NA,47
"y0.PC.66",NA,47
"eff.prob.66",NA,47
"fut.prob.66",NA,47
"eff.mix.prob.66",NA,47
"box.skpt.66",NA,47
"box.enth.66",NA,47
"box.ni.66",NA,47
"y1.IP.68",NA,47
"y0.IP.68",NA,47
"y1.PC.68",NA,47
"y0.PC.68",NA,47
"eff.prob.68",NA,47
"fut.prob.68",NA,47
"eff.mix.prob.68",NA,47
"box.skpt.68",NA,47
"box.enth.68",NA,47
"box.ni.68",NA,47
"y1.IP.70",NA,47
"y0.IP.70",NA,47
"y1.PC.70",NA,47
"y0.PC.70",NA,47
"eff.prob.70",NA,47
"fut.prob.70",NA,47
"eff.mix.prob.70",NA,47
"box.skpt.70",NA,47
"box.enth.70",NA,47
"box.ni.70",NA,47
"y1.IP.72",NA,47
"y0.IP.72",NA,47
"y1.PC.72",NA,47
"y0.PC.72",NA,47
"eff.prob.72",NA,47
"fut.prob.72",NA,47
"eff.mix.prob.72",NA,47
"box.skpt.72",NA,47
"box.enth.72",NA,47
"box.ni.72",NA,47
"y1.IP.74",NA,47
"y0.IP.74",NA,47
"y1.PC.74",NA,47
"y0.PC.74",NA,47
"eff.prob.74",NA,47
"fut.prob.74",NA,47
"eff.mix.prob.74",NA,47
"box.skpt.74",NA,47
"box.enth.74",NA,47
"box.ni.74",NA,47
"y1.IP.76",NA,47
"y0.IP.76",NA,47
"y1.PC.76",NA,47
"y0.PC.76",NA,47
"eff.prob.76",NA,47
"fut.prob.76",NA,47
"eff.mix.prob.76",NA,47
"box.skpt.76",NA,47
"box.enth.76",NA,47
"box.ni.76",NA,47
"y1.IP.78",NA,47
"y0.IP.78",NA,47
"y1.PC.78",NA,47
"y0.PC.78",NA,47
"eff.prob.78",NA,47
"fut.prob.78",NA,47
"eff.mix.prob.78",NA,47
"box.skpt.78",NA,47
"box.enth.78",NA,47
"box.ni.78",NA,47
"y1.IP.80",NA,47
"y0.IP.80",NA,47
"y1.PC.80",NA,47
"y0.PC.80",NA,47
"eff.prob.80",NA,47
"fut.prob.80",NA,47
"eff.mix.prob.80",NA,47
"box.skpt.80",NA,47
"box.enth.80",NA,47
"box.ni.80",NA,47
"y1.IP.82",NA,47
"y0.IP.82",NA,47
"y1.PC.82",NA,47
"y0.PC.82",NA,47
"eff.prob.82",NA,47
"fut.prob.82",NA,47
"eff.mix.prob.82",NA,47
"box.skpt.82",NA,47
"box.enth.82",NA,47
"box.ni.82",NA,47
"y1.IP.84",NA,47
"y0.IP.84",NA,47
"y1.PC.84",NA,47
"y0.PC.84",NA,47
"eff.prob.84",NA,47
"fut.prob.84",NA,47
"eff.mix.prob.84",NA,47
"box.skpt.84",NA,47
"box.enth.84",NA,47
"box.ni.84",NA,47
"y1.IP.86",NA,47
"y0.IP.86",NA,47
"y1.PC.86",NA,47
"y0.PC.86",NA,47
"eff.prob.86",NA,47
"fut.prob.86",NA,47
"eff.mix.prob.86",NA,47
"box.skpt.86",NA,47
"box.enth.86",NA,47
"box.ni.86",NA,47
"y1.IP.88",NA,47
"y0.IP.88",NA,47
"y1.PC.88",NA,47
"y0.PC.88",NA,47
"eff.prob.88",NA,47
"fut.prob.88",NA,47
"eff.mix.prob.88",NA,47
"box.skpt.88",NA,47
"box.enth.88",NA,47
"box.ni.88",NA,47
"y1.IP.90",NA,47
"y0.IP.90",NA,47
"y1.PC.90",NA,47
"y0.PC.90",NA,47
"eff.prob.90",NA,47
"fut.prob.90",NA,47
"eff.mix.prob.90",NA,47
"box.skpt.90",NA,47
"box.enth.90",NA,47
"box.ni.90",NA,47
"y1.IP.92",NA,47
"y0.IP.92",NA,47
"y1.PC.92",NA,47
"y0.PC.92",NA,47
"eff.prob.92",NA,47
"fut.prob.92",NA,47
"eff.mix.prob.92",NA,47
"box.skpt.92",NA,47
"box.enth.92",NA,47
"box.ni.92",NA,47
"y1.IP.initial",21,47
"y0.IP.initial",13,47
"y1.PC.initial",10,47
"y0.PC.initial",10,47
"eff.prob.initial",0.980791485035547,47
"fut.prob.initial",0.454730118267318,47
"eff.mix.prob.initial",0.0538061158378029,47
"box.skpt.initial",0.413194812548919,47
"box.enth.initial",0.810166003656015,47
"box.ni.initial",NA,47
"y1.IP.final",22,47
"y0.IP.final",17,47
"y1.PC.final",11,47
"y0.PC.final",18,47
"eff.prob.final",0.989110494885683,47
"fut.prob.final",0.398602891551395,47
"eff.mix.prob.final",0.0504984276427336,47
"box.skpt.final",0.335999839751973,47
"box.enth.final",0.897054725424048,47
"box.ni.final",NA,47
