"","X1","idx"
"y0.IP.initial",15,42
"y1.PC.initial",11,42
"y0.PC.initial",15,42
"eff.prob.initial",0.979337956301301,42
"fut.prob.initial",0.425502162910808,42
"eff.mix.prob.initial",0.10305050741574,42
"box.skpt.initial",0.390969517783039,42
"box.enth.initial",0.913639003143991,42
"box.ni.initial",NA,42
"y1.IP.final",27,42
"y0.IP.final",25,42
"y1.PC.final",16,42
"y0.PC.final",22,42
"eff.prob.final",0.967047831298632,42
"fut.prob.final",0.537185109326575,42
"eff.mix.prob.final",0.100366266043767,42
"box.skpt.final",0.626243844207711,42
"box.enth.final",0.965337517164625,42
"box.ni.final",NA,42
