"","X1","idx"
"y1.IP.50",20,38
"y0.IP.50",13,38
"y1.PC.50",10,38
"y0.PC.50",9,38
"eff.prob.50",0.925188580362952,38
"fut.prob.50",0.494759977586214,38
"eff.mix.prob.50",0.262319021328045,38
"box.skpt.50",0.47019550710973,38
"box.enth.50",0.769936151271444,38
"box.ni.50",NA,38
"y1.IP.52",20,38
"y0.IP.52",13,38
"y1.PC.52",10,38
"y0.PC.52",9,38
"eff.prob.52",0.925188580362952,38
"fut.prob.52",0.494759977586214,38
"eff.mix.prob.52",0.262319021328045,38
"box.skpt.52",0.47019550710973,38
"box.enth.52",0.769936151271444,38
"box.ni.52",NA,38
"y1.IP.54",21,38
"y0.IP.54",13,38
"y1.PC.54",10,38
"y0.PC.54",10,38
"eff.prob.54",0.946601153197629,38
"fut.prob.54",0.454730118267318,38
"eff.mix.prob.54",0.244629868632573,38
"box.skpt.54",0.413194812548919,38
"box.enth.54",0.810166003656015,38
"box.ni.54",NA,38
"y1.IP.56",21,38
"y0.IP.56",14,38
"y1.PC.56",10,38
"y0.PC.56",11,38
"eff.prob.56",0.950323724132131,38
"fut.prob.56",0.457375334614647,38
"eff.mix.prob.56",0.225715652273239,38
"box.skpt.56",0.439598791783986,38
"box.enth.56",0.861791739870954,38
"box.ni.56",NA,38
"y1.IP.58",21,38
"y0.IP.58",14,38
"y1.PC.58",11,38
"y0.PC.58",12,38
"eff.prob.58",0.949964907190178,38
"fut.prob.58",0.46079344197324,38
"eff.mix.prob.58",0.227592222073608,38
"box.skpt.58",0.444024860765551,38
"box.enth.58",0.85607232051593,38
"box.ni.58",NA,38
"y1.IP.60",21,38
"y0.IP.60",15,38
"y1.PC.60",11,38
"y0.PC.60",13,38
"eff.prob.60",0.952125014519384,38
"fut.prob.60",0.465005971311497,38
"eff.mix.prob.60",0.214076811994268,38
"box.skpt.60",0.474894614391153,38
"box.enth.60",0.902304213434672,38
"box.ni.60",NA,38
"y1.IP.62",21,38
"y0.IP.62",15,38
"y1.PC.62",11,38
"y0.PC.62",15,38
"eff.prob.62",0.964481630741237,38
"fut.prob.62",0.425502162910808,38
"eff.mix.prob.62",0.211362495894805,38
"box.skpt.62",0.390969517783039,38
"box.enth.62",0.913639003143991,38
"box.ni.62",NA,38
"y1.IP.64",21,38
"y0.IP.64",15,38
"y1.PC.64",11,38
"y0.PC.64",17,38
"eff.prob.64",0.972117608832836,38
"fut.prob.64",0.388929661060896,38
"eff.mix.prob.64",0.221182605235268,38
"box.skpt.64",0.305588806535715,38
"box.enth.64",0.87639126640685,38
"box.ni.64",NA,38
"y1.IP.66",22,38
"y0.IP.66",16,38
"y1.PC.66",11,38
"y0.PC.66",17,38
"eff.prob.66",0.972362757978092,38
"fut.prob.66",0.393258750560276,38
"eff.mix.prob.66",0.216618200288559,38
"box.skpt.66",0.320546698843901,38
"box.enth.66",0.892508906140602,38
"box.ni.66",NA,38
"y1.IP.68",22,38
"y0.IP.68",17,38
"y1.PC.68",11,38
"y0.PC.68",18,38
"eff.prob.68",0.972024098451715,38
"fut.prob.68",0.398602891551395,38
"eff.mix.prob.68",0.215416554838864,38
