"","X1","idx"
"y1.IP.50",20,26
"y0.IP.50",13,26
"y1.PC.50",10,26
"y0.PC.50",9,26
"eff.prob.50",0.892876012754149,26
"fut.prob.50",0.494759977586214,26
"eff.mix.prob.50",0.384051078982845,26
"box.skpt.50",0.47019550710973,26
"box.enth.50",0.769936151271444,26
"box.ni.50",NA,26
"y1.IP.52",20,26
"y0.IP.52",13,26
"y1.PC.52",10,26
"y0.PC.52",9,26
"eff.prob.52",0.892876012754149,26
"fut.prob.52",0.494759977586214,26
"eff.mix.prob.52",0.384051078982845,26
"box.skpt.52",0.47019550710973,26
"box.enth.52",0.769936151271444,26
"box.ni.52",NA,26
"y1.IP.54",21,26
"y0.IP.54",13,26
"y1.PC.54",10,26
"y0.PC.54",10,26
"eff.prob.54",0.924384144638082,26
"fut.prob.54",0.454730118267318,26
"eff.mix.prob.54",0.351867197075188,26
"box.skpt.54",0.413194812548919,26
"box.enth.54",0.810166003656015,26
"box.ni.54",NA,26
"y1.IP.56",21,26
"y0.IP.56",14,26
"y1.PC.56",10,26
"y0.PC.56",11,26
"eff.prob.56",0.933319018832874,26
"fut.prob.56",0.457375334614647,26
"eff.mix.prob.56",0.310566608103237,26
"box.skpt.56",0.439598791783986,26
"box.enth.56",0.861791739870954,26
"box.ni.56",NA,26
"y1.IP.58",21,26
"y0.IP.58",14,26
"y1.PC.58",11,26
"y0.PC.58",12,26
"eff.prob.58",0.932398307167264,26
"fut.prob.58",0.46079344197324,26
"eff.mix.prob.58",0.315142143587256,26
"box.skpt.58",0.444024860765551,26
"box.enth.58",0.85607232051593,26
"box.ni.58",NA,26
"y1.IP.60",21,26
"y0.IP.60",15,26
"y1.PC.60",11,26
"y0.PC.60",13,26
"eff.prob.60",0.939507770507532,26
"fut.prob.60",0.465005971311497,26
"eff.mix.prob.60",0.278156629252262,26
"box.skpt.60",0.474894614391153,26
"box.enth.60",0.902304213434672,26
"box.ni.60",NA,26
"y1.IP.62",21,26
"y0.IP.62",15,26
"y1.PC.62",11,26
"y0.PC.62",15,26
"eff.prob.62",0.955763017313066,26
"fut.prob.62",0.425502162910808,26
"eff.mix.prob.62",0.269088797484808,26
"box.skpt.62",0.390969517783039,26
"box.enth.62",0.913639003143991,26
"box.ni.62",NA,26
"y1.IP.64",21,26
"y0.IP.64",15,26
"y1.PC.64",11,26
"y0.PC.64",17,26
"eff.prob.64",0.962812448900742,26
"fut.prob.64",0.388929661060896,26
"eff.mix.prob.64",0.29888698687452,26
"box.skpt.64",0.305588806535715,26
"box.enth.64",0.87639126640685,26
"box.ni.64",NA,26
"y1.IP.66",22,26
"y0.IP.66",16,26
"y1.PC.66",11,26
"y0.PC.66",17,26
"eff.prob.66",0.964097009005856,26
"fut.prob.66",0.393258750560276,26
"eff.mix.prob.66",0.285992875087518,26
"box.skpt.66",0.320546698843901,26
"box.enth.66",0.892508906140602,26
"box.ni.66",NA,26
"y1.IP.68",22,26
"y0.IP.68",17,26
"y1.PC.68",11,26
"y0.PC.68",18,26
"eff.prob.68",0.963961288296237,26
"fut.prob.68",0.398602891551395,26
"eff.mix.prob.68",0.282356219660762,26
"box.skpt.68",0.335999839751973,26
"box.enth.68",0.897054725424048,26
"box.ni.68",NA,26
"y1.IP.70",22,26
"y0.IP.70",18,26
"y1.PC.70",12,26
"y0.PC.70",18,26
"eff.prob.70",0.959563100359291,26
"fut.prob.70",0.447364602543066,26
"eff.mix.prob.70",0.227133005019069,26
"box.skpt.70",0.439547053952284,26
"box.enth.70",0.966083743726164,26
"box.ni.70",NA,26
"y1.IP.72",23,26
"y0.IP.72",18,26
"y1.PC.72",12,26
"y0.PC.72",19,26
"eff.prob.72",0.965062015824681,26
"fut.prob.72",0.409570150037658,26
"eff.mix.prob.72",0.263513316533642,26
"box.skpt.72",0.354976618835771,26
"box.enth.72",0.920608354332948,26
"box.ni.72",NA,26
"y1.IP.74",24,26
"y0.IP.74",18,26
"y1.PC.74",13,26
"y0.PC.74",19,26
"eff.prob.74",0.965227532791194,26
"fut.prob.74",0.415078194226177,26
"eff.mix.prob.74",0.257040470509273,26
"box.skpt.74",0.363098861456477,26
"box.enth.74",0.928699411863408,26
"box.ni.74",NA,26
"y1.IP.76",24,26
"y0.IP.76",19,26
"y1.PC.76",13,26
"y0.PC.76",20,26
"eff.prob.76",0.965911457044195,26
"fut.prob.76",0.420437016218892,26
"eff.mix.prob.76",0.247252438291798,26
"box.skpt.76",0.381148594889906,26
"box.enth.76",0.940934452135253,26
"box.ni.76",NA,26
"y1.IP.78",25,26
"y0.IP.78",20,26
"y1.PC.78",13,26
"y0.PC.78",22,26
"eff.prob.78",0.970176299044967,26
"fut.prob.78",0.388776526270409,26
"eff.mix.prob.78",0.285152881146087,26
"box.skpt.78",0.304180808027044,26
"box.enth.78",0.893558898567391,26
"box.ni.78",NA,26
"y1.IP.80",25,26
"y0.IP.80",20,26
"y1.PC.80",13,26
"y0.PC.80",22,26
"eff.prob.80",0.970176299044967,26
"fut.prob.80",0.388776526270409,26
"eff.mix.prob.80",0.285152881146087,26
"box.skpt.80",0.304180808027044,26
"box.enth.80",0.893558898567391,26
"box.ni.80",NA,26
"y1.IP.82",25,26
"y0.IP.82",21,26
"y1.PC.82",14,26
"y0.PC.82",22,26
"eff.prob.82",0.96758122637638,26
"fut.prob.82",0.43647923279427,26
"eff.mix.prob.82",0.221317610781231,26
"box.skpt.82",0.41449550398647,26
"box.enth.82",0.973352986523461,26
"box.ni.82",NA,26
"y1.IP.84",26,26
"y0.IP.84",22,26
"y1.PC.84",16,26
"y0.PC.84",22,26
"eff.prob.84",0.954937151591648,26
"fut.prob.84",0.489860861209323,26
"eff.mix.prob.84",0.223047623556974,26
"box.skpt.84",0.521030456083376,26
"box.enth.84",0.971190470553782,26
"box.ni.84",NA,26
"y1.IP.86",26,26
"y0.IP.86",22,26
"y1.PC.86",16,26
"y0.PC.86",22,26
"eff.prob.86",0.954937151591648,26
"fut.prob.86",0.489860861209323,26
"eff.mix.prob.86",0.223047623556974,26
"box.skpt.86",0.521030456083376,26
"box.enth.86",0.971190470553782,26
"box.ni.86",NA,26
"y1.IP.88",27,26
"y0.IP.88",23,26
"y1.PC.88",16,26
"y0.PC.88",22,26
"eff.prob.88",0.954971287506993,26
"fut.prob.88",0.493092988054606,26
"eff.mix.prob.88",0.222313906841998,26
"box.skpt.88",0.523419033535235,26
"box.enth.88",0.972107616447502,26
"box.ni.88",NA,26
"y1.IP.90",27,26
"y0.IP.90",25,26
"y1.PC.90",16,26
"y0.PC.90",22,26
"eff.prob.90",0.940201788958048,26
"fut.prob.90",0.537185109326575,26
"eff.mix.prob.90",0.2277299862683,26
"box.skpt.90",0.626243844207711,26
"box.enth.90",0.965337517164625,26
"box.ni.90",NA,26
"y1.IP.92",28,26
"y0.IP.92",25,26
"y1.PC.92",17,26
"y0.PC.92",22,26
"eff.prob.92",0.933116867878337,26
"fut.prob.92",0.543726628278592,26
"eff.mix.prob.92",0.252709636032898,26
"box.skpt.92",0.621481057085487,26
"box.enth.92",0.934112954958878,26
"box.ni.92",NA,26
"y1.IP.initial",28,26
"y0.IP.initial",25,26
"y1.PC.initial",17,26
"y0.PC.initial",22,26
"eff.prob.initial",0.933116867878337,26
"fut.prob.initial",0.543726628278592,26
"eff.mix.prob.initial",0.252709636032898,26
"box.skpt.initial",0.621481057085487,26
"box.enth.initial",0.934112954958878,26
"box.ni.initial",NA,26
"y1.IP.final",28,26
"y0.IP.final",25,26
"y1.PC.final",17,26
"y0.PC.final",22,26
"eff.prob.final",0.933116867878337,26
"fut.prob.final",0.543726628278592,26
"eff.mix.prob.final",0.252709636032898,26
"box.skpt.final",0.621481057085487,26
"box.enth.final",0.934112954958878,26
"box.ni.final",NA,26
