"","X1","idx"
"y1.IP.50",20,16
"y0.IP.50",13,16
"y1.PC.50",10,16
"y0.PC.50",9,16
"eff.prob.50",0.928301004653344,16
"fut.prob.50",0.494759977586214,16
"eff.mix.prob.50",0.25,16
"box.skpt.50",NA,16
"box.enth.50",NA,16
"box.ni.50",NA,16
"y1.IP.52",20,16
"y0.IP.52",13,16
"y1.PC.52",10,16
"y0.PC.52",9,16
"eff.prob.52",0.928301004653344,16
"fut.prob.52",0.494759977586214,16
"eff.mix.prob.52",0.25,16
"box.skpt.52",NA,16
"box.enth.52",NA,16
"box.ni.52",NA,16
"y1.IP.54",21,16
"y0.IP.54",13,16
"y1.PC.54",10,16
"y0.PC.54",10,16
"eff.prob.54",0.945545006053735,16
"fut.prob.54",0.454730118267318,16
"eff.mix.prob.54",0.25,16
"box.skpt.54",NA,16
"box.enth.54",NA,16
"box.ni.54",NA,16
"y1.IP.56",21,16
"y0.IP.56",14,16
"y1.PC.56",10,16
"y0.PC.56",11,16
"eff.prob.56",0.945602549756119,16
"fut.prob.56",0.457375334614647,16
"eff.mix.prob.56",0.25,16
"box.skpt.56",NA,16
"box.enth.56",NA,16
"box.ni.56",NA,16
"y1.IP.58",21,16
"y0.IP.58",14,16
"y1.PC.58",11,16
"y0.PC.58",12,16
"eff.prob.58",0.94561236961173,16
"fut.prob.58",0.46079344197324,16
"eff.mix.prob.58",0.25,16
"box.skpt.58",NA,16
"box.enth.58",NA,16
"box.ni.58",NA,16
"y1.IP.60",21,16
"y0.IP.60",15,16
"y1.PC.60",11,16
"y0.PC.60",13,16
"eff.prob.60",0.945147677863642,16
"fut.prob.60",0.465005971311497,16
"eff.mix.prob.60",0.25,16
"box.skpt.60",NA,16
"box.enth.60",NA,16
"box.ni.60",NA,16
"y1.IP.62",21,16
"y0.IP.62",15,16
"y1.PC.62",11,16
"y0.PC.62",15,16
"eff.prob.62",0.958713135843542,16
"fut.prob.62",0.425502162910808,16
"eff.mix.prob.62",0.25,16
"box.skpt.62",NA,16
"box.enth.62",NA,16
"box.ni.62",NA,16
"y1.IP.64",21,16
"y0.IP.64",15,16
"y1.PC.64",11,16
"y0.PC.64",17,16
"eff.prob.64",0.968785115599192,16
"fut.prob.64",0.388929661060896,16
"eff.mix.prob.64",0.25,16
"box.skpt.64",NA,16
"box.enth.64",NA,16
"box.ni.64",NA,16
"y1.IP.66",22,16
"y0.IP.66",16,16
"y1.PC.66",11,16
"y0.PC.66",17,16
"eff.prob.66",0.968484967624301,16
"fut.prob.66",0.393258750560276,16
"eff.mix.prob.66",0.25,16
"box.skpt.66",NA,16
"box.enth.66",NA,16
"box.ni.66",NA,16
"y1.IP.68",22,16
"y0.IP.68",17,16
"y1.PC.68",11,16
"y0.PC.68",18,16
"eff.prob.68",0.967950969470212,16
"fut.prob.68",0.398602891551395,16
"eff.mix.prob.68",0.25,16
"box.skpt.68",NA,16
"box.enth.68",NA,16
"box.ni.68",NA,16
"y1.IP.70",22,16
"y0.IP.70",18,16
"y1.PC.70",12,16
"y0.PC.70",18,16
"eff.prob.70",0.955924138346882,16
"fut.prob.70",0.447364602543066,16
"eff.mix.prob.70",0.25,16
"box.skpt.70",NA,16
"box.enth.70",NA,16
"box.ni.70",NA,16
