"","X1","idx"
"y1.IP.50",20,13
"y0.IP.50",13,13
"y1.PC.50",10,13
"y0.PC.50",9,13
"eff.prob.50",0.882010006400579,13
"fut.prob.50",0.494759977586214,13
"eff.mix.prob.50",0.4,13
"box.skpt.50",NA,13
"box.enth.50",NA,13
"box.ni.50",NA,13
"y1.IP.52",20,13
"y0.IP.52",13,13
"y1.PC.52",10,13
"y0.PC.52",9,13
"eff.prob.52",0.882010006400579,13
"fut.prob.52",0.494759977586214,13
"eff.mix.prob.52",0.4,13
"box.skpt.52",NA,13
"box.enth.52",NA,13
"box.ni.52",NA,13
"y1.IP.54",21,13
"y0.IP.54",13,13
"y1.PC.54",10,13
"y0.PC.54",10,13
"eff.prob.54",0.907478836790588,13
"fut.prob.54",0.454730118267318,13
"eff.mix.prob.54",0.4,13
"box.skpt.54",NA,13
"box.enth.54",NA,13
"box.ni.54",NA,13
"y1.IP.56",21,13
"y0.IP.56",14,13
"y1.PC.56",10,13
"y0.PC.56",11,13
"eff.prob.56",0.907552588579936,13
"fut.prob.56",0.457375334614647,13
"eff.mix.prob.56",0.4,13
"box.skpt.56",NA,13
"box.enth.56",NA,13
"box.ni.56",NA,13
"y1.IP.58",21,13
"y0.IP.58",14,13
"y1.PC.58",11,13
"y0.PC.58",12,13
"eff.prob.58",0.90755945687407,13
"fut.prob.58",0.46079344197324,13
"eff.mix.prob.58",0.4,13
"box.skpt.58",NA,13
"box.enth.58",NA,13
"box.ni.58",NA,13
"y1.IP.60",21,13
"y0.IP.60",15,13
"y1.PC.60",11,13
"y0.PC.60",13,13
"eff.prob.60",0.906848899225446,13
"fut.prob.60",0.465005971311497,13
"eff.mix.prob.60",0.4,13
"box.skpt.60",NA,13
"box.enth.60",NA,13
"box.ni.60",NA,13
"y1.IP.62",21,13
"y0.IP.62",15,13
"y1.PC.62",11,13
"y0.PC.62",15,13
"eff.prob.62",0.92782322948217,13
"fut.prob.62",0.425502162910808,13
"eff.mix.prob.62",0.4,13
"box.skpt.62",NA,13
"box.enth.62",NA,13
"box.ni.62",NA,13
"y1.IP.64",21,13
"y0.IP.64",15,13
"y1.PC.64",11,13
"y0.PC.64",17,13
"eff.prob.64",0.944062988795273,13
"fut.prob.64",0.388929661060896,13
"eff.mix.prob.64",0.4,13
"box.skpt.64",NA,13
"box.enth.64",NA,13
"box.ni.64",NA,13
"y1.IP.66",22,13
"y0.IP.66",16,13
"y1.PC.66",11,13
"y0.PC.66",17,13
"eff.prob.66",0.943560672750208,13
"fut.prob.66",0.393258750560276,13
"eff.mix.prob.66",0.4,13
"box.skpt.66",NA,13
"box.enth.66",NA,13
"box.ni.66",NA,13
"y1.IP.68",22,13
"y0.IP.68",17,13
"y1.PC.68",11,13
"y0.PC.68",18,13
"eff.prob.68",0.942670138470375,13
"fut.prob.68",0.398602891551395,13
"eff.mix.prob.68",0.4,13
"box.skpt.68",NA,13
"box.enth.68",NA,13
"box.ni.68",NA,13
"y1.IP.70",22,13
"y0.IP.70",18,13
"y1.PC.70",12,13
"y0.PC.70",18,13
"eff.prob.70",0.923388927719503,13
"fut.prob.70",0.447364602543066,13
"eff.mix.prob.70",0.4,13
"box.skpt.70",NA,13
"box.enth.70",NA,13
"box.ni.70",NA,13
"y1.IP.72",23,13
"y0.IP.72",18,13
"y1.PC.72",12,13
"y0.PC.72",19,13
"eff.prob.72",0.940701443861375,13
"fut.prob.72",0.409570150037658,13
"eff.mix.prob.72",0.4,13
"box.skpt.72",NA,13
"box.enth.72",NA,13
"box.ni.72",NA,13
"y1.IP.74",24,13
"y0.IP.74",18,13
"y1.PC.74",13,13
"y0.PC.74",19,13
"eff.prob.74",0.939660520381437,13
"fut.prob.74",0.415078194226177,13
"eff.mix.prob.74",0.4,13
"box.skpt.74",NA,13
"box.enth.74",NA,13
"box.ni.74",NA,13
"y1.IP.76",24,13
"y0.IP.76",19,13
"y1.PC.76",13,13
"y0.PC.76",20,13
"eff.prob.76",0.93873590560701,13
"fut.prob.76",0.420437016218892,13
"eff.mix.prob.76",0.4,13
"box.skpt.76",NA,13
"box.enth.76",NA,13
"box.ni.76",NA,13
"y1.IP.78",25,13
"y0.IP.78",20,13
"y1.PC.78",13,13
"y0.PC.78",22,13
"eff.prob.78",0.952269091928558,13
"fut.prob.78",0.388776526270409,13
"eff.mix.prob.78",0.4,13
"box.skpt.78",NA,13
"box.enth.78",NA,13
"box.ni.78",NA,13
"y1.IP.80",25,13
"y0.IP.80",20,13
"y1.PC.80",13,13
"y0.PC.80",22,13
"eff.prob.80",0.952269091928558,13
"fut.prob.80",0.388776526270409,13
"eff.mix.prob.80",0.4,13
"box.skpt.80",NA,13
"box.enth.80",NA,13
"box.ni.80",NA,13
"y1.IP.82",25,13
"y0.IP.82",21,13
"y1.PC.82",14,13
"y0.PC.82",22,13
"eff.prob.82",0.935892448385111,13
"fut.prob.82",0.43647923279427,13
"eff.mix.prob.82",0.4,13
"box.skpt.82",NA,13
"box.enth.82",NA,13
"box.ni.82",NA,13
"y1.IP.84",26,13
"y0.IP.84",22,13
"y1.PC.84",16,13
"y0.PC.84",22,13
"eff.prob.84",0.914478283791651,13
"fut.prob.84",0.489860861209323,13
"eff.mix.prob.84",0.4,13
"box.skpt.84",NA,13
"box.enth.84",NA,13
"box.ni.84",NA,13
"y1.IP.86",26,13
"y0.IP.86",22,13
"y1.PC.86",16,13
"y0.PC.86",22,13
"eff.prob.86",0.914478283791651,13
"fut.prob.86",0.489860861209323,13
"eff.mix.prob.86",0.4,13
"box.skpt.86",NA,13
"box.enth.86",NA,13
"box.ni.86",NA,13
"y1.IP.88",27,13
"y0.IP.88",23,13
"y1.PC.88",16,13
"y0.PC.88",22,13
"eff.prob.88",0.914338244510623,13
"fut.prob.88",0.493092988054606,13
"eff.mix.prob.88",0.4,13
"box.skpt.88",NA,13
"box.enth.88",NA,13
"box.ni.88",NA,13
"y1.IP.90",27,13
"y0.IP.90",25,13
"y1.PC.90",16,13
"y0.PC.90",22,13
"eff.prob.90",0.892095513065125,13
"fut.prob.90",0.537185109326575,13
"eff.mix.prob.90",0.4,13
