"","X1","idx"
"eff.mix.prob.76",0.75,6
"box.skpt.76",NA,6
"box.enth.76",NA,6
"box.ni.76",NA,6
"y1.IP.78",25,6
"y0.IP.78",20,6
"y1.PC.78",13,6
"y0.PC.78",22,6
"eff.prob.78",0.881641310753623,6
"fut.prob.78",0.388776526270409,6
"eff.mix.prob.78",0.75,6
"box.skpt.78",NA,6
"box.enth.78",NA,6
"box.ni.78",NA,6
"y1.IP.80",25,6
"y0.IP.80",20,6
"y1.PC.80",13,6
"y0.PC.80",22,6
"eff.prob.80",0.881641310753623,6
"fut.prob.80",0.388776526270409,6
"eff.mix.prob.80",0.75,6
"box.skpt.80",NA,6
"box.enth.80",NA,6
"box.ni.80",NA,6
"y1.IP.82",25,6
"y0.IP.82",21,6
"y1.PC.82",14,6
"y0.PC.82",22,6
"eff.prob.82",0.851668562331292,6
"fut.prob.82",0.43647923279427,6
"eff.mix.prob.82",0.75,6
"box.skpt.82",NA,6
"box.enth.82",NA,6
"box.ni.82",NA,6
"y1.IP.84",26,6
"y0.IP.84",22,6
"y1.PC.84",16,6
"y0.PC.84",22,6
"eff.prob.84",0.816645119792507,6
"fut.prob.84",0.489860861209323,6
"eff.mix.prob.84",0.75,6
"box.skpt.84",NA,6
"box.enth.84",NA,6
"box.ni.84",NA,6
"y1.IP.86",26,6
"y0.IP.86",22,6
"y1.PC.86",16,6
"y0.PC.86",22,6
"eff.prob.86",0.816645119792507,6
"fut.prob.86",0.489860861209323,6
"eff.mix.prob.86",0.75,6
"box.skpt.86",NA,6
"box.enth.86",NA,6
"box.ni.86",NA,6
"y1.IP.88",27,6
"y0.IP.88",23,6
"y1.PC.88",16,6
"y0.PC.88",22,6
"eff.prob.88",0.816753515057953,6
"fut.prob.88",0.493092988054606,6
"eff.mix.prob.88",0.75,6
"box.skpt.88",NA,6
"box.enth.88",NA,6
"box.ni.88",NA,6
"y1.IP.90",27,6
"y0.IP.90",25,6
"y1.PC.90",16,6
"y0.PC.90",22,6
"eff.prob.90",0.783739329366527,6
"fut.prob.90",0.537185109326575,6
"eff.mix.prob.90",0.75,6
"box.skpt.90",NA,6
"box.enth.90",NA,6
"box.ni.90",NA,6
"y1.IP.92",28,6
"y0.IP.92",25,6
"y1.PC.92",17,6
"y0.PC.92",22,6
"eff.prob.92",0.780832779294716,6
"fut.prob.92",0.543726628278592,6
"eff.mix.prob.92",0.75,6
"box.skpt.92",NA,6
"box.enth.92",NA,6
"box.ni.92",NA,6
"y1.IP.initial",28,6
"y0.IP.initial",25,6
"y1.PC.initial",17,6
"y0.PC.initial",22,6
"eff.prob.initial",0.780832779294716,6
"fut.prob.initial",0.543726628278592,6
"eff.mix.prob.initial",0.75,6
"box.skpt.initial",NA,6
"box.enth.initial",NA,6
"box.ni.initial",NA,6
"y1.IP.final",28,6
"y0.IP.final",25,6
"y1.PC.final",17,6
"y0.PC.final",22,6
"eff.prob.final",0.780832779294716,6
"fut.prob.final",0.543726628278592,6
"eff.mix.prob.final",0.75,6
"box.skpt.final",NA,6
"box.enth.final",NA,6
"box.ni.final",NA,6
