"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob","idx"
"1",0.492063492063492,0.46031746031746,0,0,94.5714285714286,95.8571428571429,0.568742209567937,0.569339496581688,0.377207074272913,0.378961420974713,0.418495460609567,0.419280333161663,0.115552053380209,0.115886909852505,0.0317460317460317,0.0317460317460317,0.567802865087272,184
