"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob","idx"
"1",0,0,0,0,100,100,0.400383141762452,0.400383141762452,0.402872260015117,0.402872260015117,0.386178069466273,0.386178069466273,0.0309289944589444,0.0309289944589444,0.984126984126984,0.984126984126984,0.923386055695334,166
