"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob","idx"
"1",0.0317460317460317,0.0158730158730159,0,0,99.9047619047619,99.9523809523809,0.436461463787423,0.43598013918211,0.397332374684291,0.397332374684291,0.392656447931736,0.392531650500624,0.0496223711373173,0.0494268459343662,0.80952380952381,0.80952380952381,0.839411090809035,247
