"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob","idx"
"1",0.428571428571429,0.412698412698413,0,0,94.6031746031746,95.8253968253968,0.572756856343739,0.571612871026491,0.387421051681362,0.385736081208852,0.426131528283962,0.424480469379831,0.113147743558861,0.11384017242037,0.0634920634920635,0.0476190476190476,0.582493554070409,14
