"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob","idx"
"1",0.0476190476190476,0.0317460317460317,0,0,99.2698412698413,99.4126984126984,0.455838748396806,0.455690103080094,0.392271863700435,0.392421836030859,0.395149373714457,0.395111999896662,0.0601543591302347,0.0601640820033049,0.825396825396825,0.825396825396825,0.812038422324813,97
