"","X","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",1,0.9999,0.92221,0.99996,0.99793,4e-05,9.99999999999999e-06,NA,NA,0.716820564768664,0.695283954202794,27.80944,35.81442,0.682388482963566,0.675000804497504,0.98505,0.96813,100
"2",1,0.04445,0.01293,0.04754,0.02094,0.76642,0.69946,NA,NA,0.375940793384856,0.400001785714286,70.9757,112,0.401266088384888,0.408860472326621,0.9512,0.97078,101
"3",1,0.03786,0.012,0.04125,0.01961,0.76162,0.69869,NA,NA,0.375711373754419,0.400064017857143,73.13698,112,0.400335360445789,0.408905186086233,0.95796,0.97246,102
"4",1,0.03338,0.01236,0.03721,0.01954,0.75863,0.70076,NA,NA,0.375880119395027,0.39978,74.88428,112,0.399881881932284,0.408664647493036,0.96244,0.97243,103
"5",1,0.03,0.01272,0.03492,0.02078,0.74813,0.70126,NA,NA,0.378534375385032,0.399914107142857,77.96848,112,0.400764709009721,0.408771252216431,0.96227,0.97116,104
"6",1,0.02575,0.01228,0.03127,0.02043,0.73392,0.70243,NA,NA,0.3822851875,0.399867857142857,83.26528,112,0.401169140051278,0.40873984317531,0.96595,0.97174,105
"7",1,0.01775,0.01309,0.02484,0.02097,0.71149,0.69867,NA,NA,0.389357946428571,0.400079107142857,94.612,112,0.403968272173497,0.408933867264538,0.96855,0.97116,106
"8",1,0.01287,0.01287,0.01991,0.01991,0.70167,0.70167,NA,NA,0.399995535714286,0.399995535714286,112,112,0.408852103774266,0.408852103774266,0.97224,0.97224,107
"9",1,0.04436,0.0142,0.04728,0.02785,0.76589,0.63999,NA,NA,0.375941763291016,0.393106463414828,70.92623,93.94737,0.401314914022023,0.406399520649875,0.95154,0.96393,108
"10",1,0.03808,0.01345,0.04122,0.02562,0.76565,0.65355,NA,NA,0.375607894154503,0.393051888371376,73.0677,95.38633,0.400213668275088,0.406064588825228,0.95802,0.96659,109
"11",1,0.6745,0.47411,0.69611,0.62627,0.09321,0.05428,NA,NA,0.536431222205261,0.524250617771126,70.16874,76.06931,0.529404910111206,0.521441522478979,0.91921,0.92934,10
"12",1,0.03426,0.01411,0.03837,0.02555,0.75687,0.65808,NA,NA,0.376268080529065,0.393323650304176,75.03672,96.59762,0.400196272782624,0.406084383911221,0.96133,0.96647,110
"13",1,0.02961,0.01382,0.03426,0.02449,0.74644,0.66784,NA,NA,0.378793163322788,0.394037698279861,78.0788,98.48287,0.400921798086303,0.406273022817425,0.96299,0.96747,111
"14",1,0.02603,0.01347,0.0311,0.02346,0.73334,0.68265,NA,NA,0.382346400297619,0.394984624164846,83.17056,101.53488,0.401240829703475,0.406461418440884,0.96628,0.96793,112
"15",1,0.01727,0.01333,0.0243,0.02206,0.71411,0.68854,NA,NA,0.389345714285714,0.3971153623363,94.65064,104.95943,0.40392337877434,0.407488946334571,0.96945,0.96956,113
"16",1,0.01231,0.01231,0.02027,0.02027,0.70029,0.70029,NA,NA,0.399885892857143,0.399885892857143,112,112,0.408754167278564,0.408754167278564,0.97186,0.97186,114
"17",1,0.75018,0.54292,0.77126,0.6994,0.06223,0.03466,NA,NA,0.551948757447167,0.538116234365073,65.9855,72.26837,0.542683939483222,0.533857686030384,0.9137,0.93176,11
"18",1,0.8158,0.60747,0.83333,0.76396,0.03958,0.02091,NA,NA,0.567334288590921,0.551873660927764,61.31332,67.95476,0.55551560413658,0.546071774904911,0.9384,0.9364,12
"19",1,0.86756,0.66242,0.88211,0.81728,0.02598,0.01369,NA,NA,0.580325199451586,0.563886865263281,56.89776,63.88311,0.566340907785729,0.556662559923279,0.95916,0.94562,13
"20",1,0.91081,0.71377,0.92234,0.86326,0.01551,0.00747,NA,NA,0.594447209440277,0.576791367025069,52.238,59.52534,0.577743432948251,0.567874309848353,0.96545,0.95489,14
"21",1,0.94206,0.75193,0.95068,0.89619,0.00866,0.00383,NA,NA,0.607397111388369,0.588549985509256,47.89718,55.40475,0.588054202835965,0.577991032988313,0.96309,0.95473,15
"22",1,0.96362,0.78426,0.96985,0.92179,0.005,0.00215,NA,NA,0.619004003329888,0.59941915082737,44.23434,51.92031,0.597031151877093,0.587183829606388,0.96645,0.96084,16
"23",1,0.97924,0.81266,0.98281,0.94097,0.00319,0.00144,NA,NA,0.631405039595569,0.61065372846163,40.43216,48.25314,0.606408548002143,0.596596798333372,0.98281,0.96944,17
"24",1,0.98819,0.83276,0.99055,0.95372,0.00169,0.00069,NA,NA,0.642900239824077,0.621674356954033,37.33268,45.24908,0.614826453650441,0.605602011177388,0.98635,0.97044,18
"25",1,0.99416,0.8507,0.99539,0.96324,0.00062,0.00026,NA,NA,0.65361950905164,0.631986409798573,34.56912,42.50197,0.62263575472788,0.613996205618387,0.98941,0.97417,19
"26",1,0.07242,0.03423,0.07564,0.05715,0.75716,0.58624,NA,NA,0.380615526609507,0.385616216923081,71.01982,77.41128,0.396776811458796,0.398748462022187,0.92065,0.93098,1
"27",1,0.99702,0.86655,0.99768,0.97122,0.00034,0.00011,NA,NA,0.665226064660525,0.642751303098242,31.97828,39.9425,0.630739562566406,0.622558815954628,0.98584,0.9768,20
"28",1,0.99836,0.88034,0.99881,0.97643,0.00021,4e-05,NA,NA,0.67591869307157,0.653098511893691,29.8057,37.76414,0.638092573687171,0.630708277481816,0.98768,0.97725,21
"29",1,0.99938,0.8918,0.99948,0.97983,0.00017,7e-05,NA,NA,0.686950419155111,0.663800631751939,27.77352,35.75888,0.645527142084777,0.639040273334548,0.98628,0.97715,22
"30",1,0.99971,0.90237,0.99983,0.98418,1e-04,1e-05,NA,NA,0.698176830333432,0.674430200947747,25.9706,33.9714,0.65283540360126,0.647188324029186,0.98143,0.9763,23
"31",1,0.99989,0.91319,0.9999,0.98627,4e-05,3e-05,NA,NA,0.708442409617861,0.684802645710866,24.41078,32.41381,0.659491439387659,0.655106780646922,0.98645,0.97723,24
"32",1,0.99992,0.919,0.99997,0.98853,2e-05,0,NA,NA,0.719110653323069,0.694930950521843,22.94556,30.93312,0.666218797870358,0.662679018122272,0.98486,0.97677,25
"33",1,0.03925,0.0189,0.04244,0.03826,0.76526,0.59297,NA,NA,0.375754434399297,0.382337273056713,73.04438,79.21754,0.400342514614478,0.402423930996237,0.95674,0.95787,26
"34",1,0.06012,0.03149,0.06537,0.05986,0.68306,0.51784,NA,NA,0.391128276177053,0.396568244212954,77.44346,83.10305,0.411599644689099,0.413322289570736,0.93723,0.94913,27
"35",1,0.08963,0.04958,0.09757,0.09028,0.59811,0.44147,NA,NA,0.4068309035588,0.41104533037352,81.15412,86.35608,0.423502414522304,0.424726053121925,0.92771,0.94531,28
"36",1,0.12921,0.07375,0.14109,0.13153,0.51078,0.36868,NA,NA,0.422902186913743,0.425559465065386,83.99702,88.7985,0.436219607815989,0.43660705606639,0.92693,0.94374,29
"37",1,0.10528,0.05345,0.11013,0.08571,0.67865,0.51404,NA,NA,0.396644144663911,0.400204097805691,74.5637,80.55887,0.409815517130374,0.411154032866131,0.90119,0.92835,2
"38",1,0.17913,0.10718,0.19569,0.18402,0.41878,0.29469,NA,NA,0.439802393784303,0.440654647645767,86.14362,90.60536,0.450002345839422,0.449315499139319,0.95562,0.93682,30
"39",1,0.24059,0.15102,0.26055,0.24795,0.33517,0.22883,NA,NA,0.456737117621627,0.45599295191313,87.2201,91.47079,0.464166929997766,0.462533009804713,0.93617,0.93617,31
"40",1,0.31498,0.2054,0.33985,0.32514,0.25544,0.16788,NA,NA,0.474866138526081,0.472235322837032,87.1862,91.40381,0.479652458311635,0.476873704262572,0.9139,0.9292,32
"41",1,0.39538,0.26624,0.42401,0.40742,0.19056,0.12064,NA,NA,0.491676276587937,0.487209618476176,85.8098,90.15517,0.494433609316171,0.490449432426787,0.90898,0.92179,33
"42",1,0.48432,0.33376,0.51609,0.49869,0.13413,0.08128,NA,NA,0.509783540858246,0.503101543101159,83.64992,88.25202,0.510314096950508,0.504947524530888,0.89192,0.91481,34
"43",1,0.57489,0.40914,0.60589,0.58796,0.0948,0.05612,NA,NA,0.526169095017444,0.517944591902678,80.00016,84.99938,0.525169227550697,0.518849141952044,0.87957,0.91123,35
"44",1,0.65783,0.48147,0.68793,0.66954,0.06327,0.03561,NA,NA,0.54175875684138,0.531978788660318,76.25234,81.67726,0.539087681804025,0.531955902639386,0.887,0.91357,36
"45",1,0.73844,0.55491,0.76656,0.74953,0.04006,0.02141,NA,NA,0.557918546276376,0.546692321516953,71.68008,77.60097,0.553477006240288,0.545681085523894,0.90546,0.91827,37
"46",1,0.80806,0.61978,0.83192,0.81512,0.02509,0.01275,NA,NA,0.572671890477062,0.560053915749118,66.80048,73.18494,0.566594723642871,0.558159148789414,0.91952,0.93062,38
"47",1,0.86356,0.67748,0.88275,0.86794,0.01537,0.00714,NA,NA,0.586313569896669,0.572631368744907,62.09914,68.90429,0.578533701956062,0.56983959943503,0.93222,0.93995,39
"48",1,0.14729,0.07952,0.15524,0.1246,0.5926,0.43879,NA,NA,0.412765192172055,0.414894016215333,77.38404,83.01049,0.42329347492889,0.423905099116299,0.90193,0.92523,3
"49",1,0.90882,0.72562,0.92347,0.90954,0.00898,0.004,NA,NA,0.599281999466236,0.584709471858466,57.39682,64.53229,0.589803238637787,0.580931775023971,0.95278,0.94024,40
"50",1,0.93993,0.76702,0.95065,0.93858,0.00517,0.00226,NA,NA,0.61167289506071,0.596403898051346,53.19876,60.61104,0.600165976727474,0.591412075159308,0.95325,0.94526,41
"51",1,0.96438,0.79641,0.9716,0.96073,0.00292,0.00109,NA,NA,0.624420178068316,0.607936297137402,48.87014,56.50026,0.610659655677853,0.601658568795134,0.96732,0.9559,42
"52",1,0.97879,0.82565,0.98333,0.97408,0.00178,0.00061,NA,NA,0.636197869429941,0.619085326468148,45.2003,52.99463,0.620046902883388,0.611323397971853,0.98333,0.96192,43
"53",1,0.988,0.84655,0.99082,0.9832,0.00106,0.00036,NA,NA,0.64836194220996,0.630490769989872,41.76108,49.62703,0.629473485067607,0.620992330538005,0.988,0.96822,44
"54",1,0.99403,0.86347,0.99546,0.98852,0.00052,0.00011,NA,NA,0.660069743366752,0.641237537879785,38.73998,46.66879,0.638259922530256,0.629904700125153,0.99114,0.97105,45
"55",1,0.99676,0.87784,0.99788,0.9923,0.00021,9e-05,NA,NA,0.671844908697433,0.652343125753189,36.02096,43.97557,0.646875264065307,0.638951176581415,0.98428,0.97215,46
"56",1,0.99873,0.88983,0.99912,0.9947,0.00012,3e-05,NA,NA,0.68282080165053,0.662758161639305,33.66494,41.64259,0.654733523596899,0.647323239077273,0.98883,0.97715,47
"57",1,0.99951,0.90343,0.99966,0.99585,6e-05,2e-05,NA,NA,0.693496333293774,0.673283048982329,31.59548,39.5681,0.662226035883125,0.655602452261426,0.98897,0.97879,48
"58",1,0.99971,0.91141,0.99983,0.99666,6e-05,3e-05,NA,NA,0.705801625609951,0.684521538974356,29.50402,37.50292,0.670543142762502,0.664271440459434,0.98276,0.97888,49
"59",1,0.19856,0.11157,0.20907,0.17078,0.50545,0.36336,NA,NA,0.430231340086274,0.430380912185218,79.60926,84.91735,0.437917988456623,0.437411275040983,0.92542,0.92876,4
"60",1,0.99991,0.92026,0.99994,0.99742,9.99999999999999e-06,9.99999999999999e-06,NA,NA,0.716712964083785,0.694848228650201,27.83084,35.81468,0.677686220560259,0.672111002035669,0.98737,0.97795,50
"61",1,0.07329,0.03534,0.07654,0.06107,0.80691,0.63707,NA,NA,0.379565593251042,0.384818297713047,66.68488,73.52162,0.400678427781591,0.402225692527428,0.91966,0.93067,51
"62",1,0.10533,0.05299,0.1101,0.0905,0.74067,0.57258,NA,NA,0.394874539877043,0.398903520994594,70.19578,76.7261,0.412688880166089,0.413789933763306,0.89127,0.92528,52
"63",1,0.14665,0.07854,0.15385,0.12951,0.66357,0.49778,NA,NA,0.41068967271641,0.413413275740752,73.1019,79.30173,0.425344642275546,0.425880687079691,0.90838,0.92977,53
"64",1,0.19726,0.11107,0.20797,0.17748,0.5798,0.42457,NA,NA,0.428314491958317,0.428972760922049,75.60238,81.51662,0.43953883192868,0.438885149456308,0.93087,0.93221,54
"65",1,0.26252,0.1539,0.27537,0.23901,0.48636,0.34728,NA,NA,0.445750782599656,0.444532238421637,77.04372,82.73621,0.453889970932737,0.452096119618783,0.91551,0.94172,55
"66",1,0.33764,0.2067,0.35448,0.31422,0.3984,0.27617,NA,NA,0.464017143043384,0.460651715748632,77.38546,82.9637,0.468965344359686,0.465843026829885,0.93812,0.94447,56
"67",1,0.41951,0.26749,0.43919,0.39302,0.31346,0.20846,NA,NA,0.482458960387523,0.476960726494822,76.86424,82.42227,0.48432585084083,0.479827938567796,0.94238,0.94655,57
"68",1,0.5071,0.3341,0.52832,0.47717,0.24126,0.15666,NA,NA,0.500563973427836,0.492670779658922,74.77038,80.47007,0.499440405774771,0.49337372290403,0.94424,0.9449,58
"69",1,0.58768,0.39917,0.60924,0.55671,0.17963,0.11085,NA,NA,0.51734937602333,0.507583459361994,72.36046,78.21805,0.51347447122206,0.506255992686411,0.93099,0.94282,59
"70",1,0.26324,0.15512,0.2767,0.23097,0.41451,0.29003,NA,NA,0.448155570965363,0.446248512060804,80.46296,85.57768,0.453239435794851,0.451454844903467,0.90324,0.93374,5
"71",1,0.67405,0.47346,0.69542,0.6409,0.12749,0.0758,NA,NA,0.534721157868631,0.522873812826851,68.83894,75.00683,0.528048685165262,0.519516431664501,0.93679,0.94008,60
"72",1,0.74746,0.54177,0.76768,0.71483,0.08797,0.05128,NA,NA,0.550919926234918,0.537374968377473,64.9932,71.44789,0.541471787597299,0.532039635724454,0.92439,0.938,61
"73",1,0.81418,0.6037,0.83213,0.77941,0.05689,0.03198,NA,NA,0.566440929146185,0.551069441672976,60.60216,67.38377,0.554322995822745,0.54389781719154,0.92537,0.93782,62
"74",1,0.86853,0.66228,0.88262,0.8351,0.03835,0.01988,NA,NA,0.58022465914186,0.563896080448736,56.19528,63.27683,0.565774412947049,0.55501353573851,0.93848,0.94252,63
"75",1,0.91113,0.71082,0.92265,0.87792,0.02313,0.01169,NA,NA,0.593931739074128,0.576197249300957,51.92178,59.25882,0.576946518337625,0.5656099327804,0.96256,0.95349,64
"76",1,0.94214,0.7494,0.95024,0.90996,0.01379,0.00638,NA,NA,0.606540566648944,0.587963127545643,47.79298,55.35096,0.587149634504441,0.575756947247834,0.96104,0.95099,65
