"","pm.skpt","pm.enth","pm.ni","pm.rd","pm.50.50","pm.skpt.enth","pm.skpt.enth.ni","pm.skpt.enth.ni.tilde","box.skpt","box.enth","box.ni","y1.IP","y1.PC","y0.IP","y0.PC"
"box.skpt",0.0590611178997604,0.143500446577688,0.190520434785329,0.2,0.125612883984315,0.138678879799315,0.157573483630637,0.142858304018301,0.175315839664091,0.778098390153201,0.918548672540885,30,20,20,30
