"","pm.skpt","pm.enth","pm.ni","pm.rd","pm.50.50","pm.skpt.enth","pm.skpt.enth.ni","pm.skpt.enth.ni.tilde","box.skpt","box.enth","box.ni","y1.IP","y1.PC","y0.IP","y0.PC"
"box.skpt",0.029943855224808,0.113964095564538,0.0985397912236474,0.1,0.079687851716309,0.0878981991045816,0.090306374659453,0.0878981991045816,0.640016504034035,0.980521341197751,0.975279159946708,25,20,25,30
