"","pm.skpt","pm.enth","pm.ni","pm.rd","pm.50.50","pm.skpt.enth","pm.skpt.enth.ni","pm.skpt.enth.ni.tilde","box.skpt","box.enth","box.ni","y1.IP","y1.PC","y0.IP","y0.PC"
"box.skpt",-0.0243277833273477,0.0588209654406794,-0.0713006363140029,-0.08,-0.00760172349982225,-0.0198766239391798,-0.0388593038839762,-0.0246937955813146,0.791781039866413,0.177844165191538,0.9616436446639,16,20,34,30
