"","pm.skpt","pm.enth","pm.ni","pm.rd","pm.50.50","pm.skpt.enth","pm.skpt.enth.ni","pm.skpt.enth.ni.tilde","box.skpt","box.enth","box.ni","y1.IP","y1.PC","y0.IP","y0.PC"
"box.skpt",0.000425029665380382,0.0839816941923223,0.00321069008464994,0,0.0303996646640336,0.0199824772111051,0.0159770523832263,0.0199824772111051,0.993289513407841,0.54259853899913,0.987614067898293,20,20,30,30
