"","y1.IP.initial","y0.IP.initial","y1.PC.initial","y0.PC.initial","eff.prob.initial","fut.prob.initial","eff.mix.prob.initial","box.skpt.initial","box.enth.initial","box.ni.initial","y1.IP.final","y0.IP.final","y1.PC.final","y0.PC.final","eff.prob.final","fut.prob.final","eff.mix.prob.final","box.skpt.final","box.enth.final","box.ni.final","pm.skpt.f","pm.enth.f","pm.ni.f","pm.rd.f","pm.50.50.f","pm.skpt.enth.f","pm.skpt.enth.ni.f","pm.skpt.enth.ni.tilde.f","box.skpt.f","box.enth.f","box.ni.f","y1.IP.f","y1.PC.f","y0.IP.f","y0.PC.f","idx"
"1",24,10,6,10,0.979028061979806,0.246005420322704,0.438409042006926,NA,0.340221594652143,NA,25,10,7,11,0.980914200844177,0.234706935438695,0.457528901572127,NA,0.32074301484687,NA,0.0631868938655157,0.159764802737094,0.270039536448438,0.325396825396825,0.144181320588481,0.157323347482864,0.233810783560567,0.215655576372094,0.0432353292932115,0.32074301484687,0.651974534295522,25,7,10,11,4
"2",29,13,10,10,0.975355128389061,0.338464029194844,0.285544400733026,NA,0.600646407343525,NA,30,13,10,12,0.983502249845768,0.279344685477495,0.325237203127472,NA,0.49951699166486,NA,0.0584816979217674,0.151535127034248,0.234144915620907,0.243128964059197,0.133766170217536,0.147751481597629,0.191295371538908,0.168379168587738,0.0897014976982425,0.49951699166486,0.722526616537104,30,10,13,12,4
