"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob","idx"
"1",0,0,0,0,100,100,0.401379310344828,0.401379310344828,0.395238095238095,0.395238095238095,0.382278663500948,0.382278663500948,0.0339152558391744,0.0339152558391744,1,1,0.912658212289529,171
