"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob","idx"
"1",0.006,0.005,0,0,99.98,99.986,0.509112466843501,0.509079375406636,0.391655889724311,0.391644047619048,0.408703838851689,0.408683972337638,0.0856624863712099,0.0856586762219103,0.383,0.383,1,3
