"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob","idx"
"1",0.04,0.04,0,0,99.6,99.72,0.462962962962963,0.463571428571429,0.394126984126984,0.393796653796654,0.398311051607189,0.398305108822732,0.0626487111616089,0.0630452466530401,0.92,0.92,0.810222922499168,152
