"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob","idx"
"1",0,0,0,0,100,100,0.391896551724138,0.391896551724138,0.391642857142857,0.391642857142857,0.377086140069773,0.377086140069773,0.0315943256883543,0.0315943256883543,0.983,0.983,1,1
