"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob","idx"
"1",0.059,0.052,0,0,99.02,99.161,0.509827645585274,0.509827487131836,0.389911379009133,0.390160719989312,0.40852579457201,0.408562668012203,0.0857559296013929,0.0857943107056078,0.387,0.388,0.75,8
