"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob","idx"
"1",0.809,0.768,0,0,79.84,82.069,0.631838147132467,0.631597535536012,0.382402729752091,0.384515003375183,0.446804293033898,0.446677381367887,0.131826460784982,0.132597012047274,0.002,0.002,0.3415509292366,25
