"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.9648544053309,0.965105768019717,0.967368032219072,0.970302184499444,0.972002558482671,0.973599296208447,0.974336595869515,0.974652783588731,0.974687915557532,21
