"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.960092848247121,0.960811246386988,0.966259597497066,0.969508820814806,0.972824913234233,0.973928012389672,0.97435826270345,0.974791772328223,0.974854887610203,13
