"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.95943709974256,0.959850460398444,0.961429515545318,0.968678597270455,0.971792755747949,0.973121480199788,0.973602983166548,0.974906578049674,0.974946392513125,14
