"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.959613307093229,0.960776100961767,0.967845507531943,0.969747014130396,0.971292852917401,0.973174261189172,0.9735769622712,0.974948962815615,0.974980581144106,10
