"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.956121525033882,0.957276107058011,0.966209011989209,0.969717299073952,0.971019874815353,0.973287816045085,0.974450041912222,0.974604563673499,0.974626738600993,19
