"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.960818306243951,0.961105306554438,0.964206910327009,0.969674147061202,0.971928220138626,0.972955385656012,0.97386526885658,0.974589610657173,0.97487970792449,15
