"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.971765444532817,0.971768561174267,0.971796610947313,0.971843360569057,0.971913767063821,0.972655498182803,0.973910632128143,0.974663712495346,0.974747388091702,7
