"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.960123682079265,0.960794824834459,0.965757584097792,0.970116825896333,0.972453565763355,0.973439257139068,0.974167872722256,0.974442483505959,0.974448490748302,22
