"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.967809476845906,0.967986912291464,0.969583831301492,0.972245362984873,0.973127040797632,0.973945095667458,0.974335806415726,0.974570232864686,0.974596280247904,16
