"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.959861911452647,0.9610947661356,0.964414121399501,0.969218790260111,0.971190344408401,0.973699755985279,0.974626738600993,0.974913980418318,0.974945762765317,20
