"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.963741502313657,0.963824647865448,0.964572957831572,0.965820141108445,0.96973599557412,0.971614656256597,0.971695293230413,0.971743675414703,0.971749051212958,4
