"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.966427900367201,0.966471944709027,0.967002185893438,0.969988303864116,0.972700609118511,0.974316169011336,0.974629816311302,0.974906222623516,0.974946392513125,12
