"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.962342799032755,0.962454948416068,0.963464292865887,0.965146533615586,0.967950268198418,0.971449113000034,0.973548419881004,0.974808004009586,0.974947957801651,11
