"","X","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"14",1,0.904350122571189,0.904669705664932,0.938523802989385,0.954070269329738,0.963494209535619,0.969629766030784,0.972308207923024,0.974818050063841,0.974895000536399,112
"15",1,0.909577529081316,0.912387762262616,0.940134814831456,0.95478981456335,0.964444113750508,0.969877169823462,0.972451919214453,0.974722872804644,0.974778713108471,113
"16",1,0.909577529081316,0.913298255955162,0.939548344553002,0.955056855583075,0.965797617075289,0.970655907316491,0.972750499473254,0.974719894655107,0.974778713108471,114
"17",1,0.907727402690028,0.920944185773106,0.946186939878086,0.96000391899573,0.966415004849496,0.971063258968268,0.974088965687135,0.974879184542756,0.974959510538981,115
"18",1,0.907727402690028,0.918935466398466,0.945727097023448,0.96000391899573,0.966388427290992,0.970748544332037,0.972549666709926,0.974959510538981,0.974959510538981,116
"19",1,0.924209849320084,0.928091718110246,0.948561234759945,0.96000391899573,0.966908108430446,0.970940917390085,0.972712266917129,0.974790127617528,0.974959510538981,117
"20",1,0.902821117188784,0.914060355587297,0.935478747808938,0.958835851824153,0.967672568442483,0.970410042531037,0.974310029751027,0.974902962600316,0.974959510538981,118
"21",1,0.901424809742606,0.90231844650816,0.931037342095999,0.95779363034695,0.964599109821058,0.970642366143568,0.974354283770774,0.974915907309167,0.974959510538981,119
"22",1,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,0.970722780571023,11
"23",1,0.901424809742606,0.902206741912466,0.920872438909335,0.938577110516497,0.963492266017012,0.970246579378986,0.974339078508818,0.974845527423002,0.974891380492397,120
"24",1,0.902821117188784,0.905068949241442,0.929210904599243,0.95004141437888,0.964383223717119,0.969624103440195,0.974282779041528,0.974844708618191,0.974891380492397,121
"25",1,0.902821117188784,0.907832079421117,0.944167644615989,0.957501309852231,0.965837807881978,0.970955784463411,0.97400511341937,0.974714470628953,0.974891380492397,122
"26",1,0.907727402690028,0.909608697200841,0.943216205533673,0.95838965610879,0.966088974360134,0.973043384033797,0.974210452251023,0.974689072463703,0.974786067696822,123
"27",1,0.907727402690028,0.909110707477391,0.939623619975427,0.952799243871208,0.966801740217278,0.971308738117915,0.973398956592967,0.974261786958936,0.974347344805457,124
"28",1,0.910671053538961,0.915402876915851,0.951894194356282,0.962799620895533,0.968695179047328,0.972162788027505,0.973873470297889,0.974744490856923,0.974891380492397,125
"29",1,0.970722780571023,0.97072640948018,0.970759069662595,0.970813503299952,0.970904226028881,0.97099494875781,0.971049382395167,0.971082042577582,0.971085671486739,12
"30",1,0.970231155746347,0.970277425432208,0.970693852604955,0.971387897892866,0.972544640039386,0.973701382185905,0.974395427473817,0.974811854646564,0.974858124332424,13
"31",1,0.963523576420733,0.963658474194145,0.964872554154858,0.966896020756045,0.969125662307081,0.971387897892866,0.973470033756601,0.974719315274842,0.974858124332424,14
"32",1,0.969867154256718,0.969874434286511,0.969939954554644,0.970049155001533,0.970231155746347,0.971419340979642,0.972132252119619,0.972559998803605,0.972607526212937,15
"33",1,0.963118923862256,0.963388853078034,0.965818216020041,0.969867154256718,0.970045056030749,0.970231155746347,0.971656978026301,0.972512471394273,0.972607526212937,16
"34",1,0.963118923862256,0.963441874751776,0.966348432757459,0.969650244803677,0.969956105143734,0.970184630817447,0.970957427253863,0.971611071610627,0.971683698761379,17
"35",1,0.961014416152307,0.961224866923302,0.963118923862256,0.969811498841706,0.970834015024413,0.972848930080365,0.973933176739235,0.97423020624069,0.974263209518629,18
"36",1,0.961014416152307,0.9613090472317,0.965889376729653,0.97053814271815,0.971968653040788,0.973250470673004,0.973758803776995,0.974217004929514,0.974263209518629,19
"37",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"38",1,0.961901543794902,0.962960200385562,0.970087891807042,0.970390206565019,0.971841387218357,0.973434731694034,0.974164199684811,0.974505172993948,0.974541328455778,20
"39",1,0.961901543794902,0.962962737157765,0.970101551349675,0.97022610377587,0.971698910078652,0.973394883441235,0.974164199684811,0.974505172993948,0.974541328455778,21
"40",1,0.961901543794902,0.962329582497326,0.967409852403738,0.970686078871281,0.971839870125346,0.972938938844511,0.974367071363928,0.974530769168795,0.974541328455778,22
"41",1,0.964755135144395,0.964876305061537,0.969137316000613,0.970569909093205,0.971714121395926,0.972548522592215,0.973999183295113,0.974433542944919,0.974470933209227,23
"42",1,0.965428301350739,0.966246676091134,0.970286743336965,0.971108217021885,0.972081825938781,0.972939935472019,0.974389294646868,0.974824851898639,0.97489734126876,24
"43",1,0.96485891182084,0.965095339908161,0.968062277701415,0.970743028969069,0.971963036050468,0.973988263233956,0.974677086178102,0.974971077939337,0.974987264037756,25
"44",1,0.96466580847939,0.964742710562973,0.965434829315224,0.967134316223126,0.970801006790576,0.97282699922258,0.97340518601255,0.973580344099295,0.973599806108933,26
"45",1,0.96466580847939,0.96471194972954,0.96512722098089,0.96581933973314,0.968642763718992,0.971711209492428,0.972844367462331,0.973524262244273,0.973599806108933,27
"46",1,0.96466580847939,0.964727330146256,0.965281025148057,0.966203850151057,0.969820222185897,0.971081677286926,0.97259255458013,0.973499080956053,0.973599806108933,28
"47",1,0.96466580847939,0.964742710562973,0.965434829315224,0.967107943159767,0.970450949736412,0.972617861933557,0.973364864795684,0.973576311977608,0.973599806108933,29
"48",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"49",1,0.96466580847939,0.96475809097969,0.96558863348239,0.966370119981788,0.971081677286926,0.972489051826898,0.973314720065761,0.973564195453252,0.973591914940751,30
"50",1,0.956127587354126,0.956639880621641,0.961250520029284,0.965286341679947,0.967817132614426,0.971497254960224,0.974069839253364,0.974715037075392,0.974786725722285,31
"51",1,0.960337143583314,0.960596863477078,0.962934342520959,0.965286341679947,0.967193842041913,0.971497254960224,0.974078659357822,0.974735764320869,0.974808775983429,32
"52",1,0.9548461195905,0.955395221989781,0.960337143583314,0.963890323264542,0.967193842041913,0.97061313495636,0.972321159270576,0.973464839373733,0.973591914940751,33
"53",1,0.961139745686045,0.961455760464229,0.964045420307512,0.969488201425833,0.972321159270576,0.973791736119275,0.974151862033301,0.974924016512162,0.974988367407217,34
"54",1,0.960663650937772,0.960768391782392,0.962237816557619,0.967830706492995,0.971300555473389,0.973242285404828,0.974574703387444,0.974946969042546,0.974965739740479,35
"55",1,0.950213943126388,0.951571880874142,0.960949307786736,0.965929825260651,0.970569335997032,0.973000736406847,0.973823529258791,0.974729227983707,0.974965739740479,36
"56",1,0.960663650937772,0.960715193412658,0.961253884218045,0.967030358278664,0.970297835926523,0.972912855974267,0.974229710546687,0.974700458282097,0.974710974039149,37
"57",1,0.9548461195905,0.955240392515399,0.962016841199135,0.969258135713412,0.971195326431167,0.973363430028267,0.973839131782051,0.974199224083504,0.974267150518731,38
"58",1,0.950213943126388,0.952437387829162,0.959307730404734,0.966687415313041,0.970739320887162,0.973148842501464,0.973642182237337,0.974536185781411,0.974786509226879,39
"59",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"60",1,0.950213943126388,0.95234474429988,0.9590869178221,0.966574780836969,0.970216289204987,0.972147053204688,0.973245696427618,0.97403948079797,0.97426500204882,40
"61",1,0.950213943126388,0.953323625215425,0.96014340633072,0.965191505147327,0.970135213282149,0.972147053204688,0.973399388898373,0.974037746111426,0.97426500204882,41
"62",1,0.955972613661641,0.956932799695084,0.960527745456103,0.965755159620883,0.970347138348396,0.972295073128402,0.973828205797148,0.974603804706004,0.974752799105949,42
"63",1,0.957784285422853,0.958194009999716,0.960411005668806,0.967978240121325,0.970508109797414,0.972315203023857,0.973591914940751,0.974572881339978,0.974752799105949,43
"64",1,0.957784285422853,0.958200411946229,0.961896126316681,0.968842324573518,0.970821945815401,0.972508246139889,0.973798997361089,0.974827328328035,0.974965739740479,44
"65",1,0.957784285422853,0.958226019732283,0.964565974330385,0.968103381214558,0.970712064231446,0.972605930308551,0.973862914858729,0.97489878788462,0.974965739740479,45
"66",1,0.956260198841203,0.956419513590124,0.96370647167523,0.96790552806531,0.970916898738745,0.972977294766748,0.974284885107409,0.974961844636575,0.974965739740479,46
"67",1,0.954786178010068,0.955935914258353,0.963618281126781,0.967911571235837,0.97146551882784,0.973378183689652,0.974477415653029,0.97496179405081,0.974965739740479,47
"68",1,0.954786178010068,0.95600961529991,0.962631236426893,0.966120252044686,0.97053312933807,0.972658154163073,0.974366713198112,0.974885203450097,0.974965739740479,48
"69",1,0.957784285422853,0.958761092984769,0.964010965969292,0.968723398094514,0.971300555473389,0.973023774071335,0.97445533849401,0.97481307554187,0.974933113608871,49
"70",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"71",1,0.957784285422853,0.958820654421471,0.962441357090238,0.967531943994469,0.971296744960608,0.973342969752489,0.974429580261407,0.974797365443122,0.974933113608871,50
"72",1,0.952994452667033,0.953042920925767,0.957202156030029,0.968110518350914,0.970019301128638,0.972026335509239,0.973189057851972,0.973647786854402,0.973694466712267,51
"73",1,0.959715747687445,0.960043613748938,0.962994408302374,0.967184667192229,0.96843460802576,0.970816364944034,0.973532973375,0.97367831737854,0.973694466712267,52
