"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.1091,0.0606,0.1181,0.1257,0.8909,0.7793,NA,NA,0.410988273873127,0.434143450601776,22.898,30.8563,0.461530682543049,0.462015328846268,0.9722,0.9666,81
