"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.8833,0.7544,0.8871,0.8918,0.1167,0.0614,NA,NA,0.67059112072857,0.653805024987273,26.5486,34.4155,0.639980125470798,0.635829572064002,0.9345,0.9511,47
