"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.8512,0.7261,0.8558,0.8725,0.1488,0.08,NA,NA,0.665711206795823,0.651816235356914,25.4208,33.3568,0.641023871636707,0.635158340522064,0.9292,0.9344,97
