"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.3722,0.2617,0.3863,0.402,0.6278,0.491,NA,NA,0.507193828636165,0.513982666918371,30.6768,38.3967,0.519476067889615,0.52000964624237,0.9769,0.9526,37
