"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.0237,0.0131,0.0254,0.0258,0.9763,0.9762,NA,NA,0.350282550505051,0.394787062085872,22.2424,51.4128,0.413629348379034,0.412860083489757,0.9746,0.965,110
