"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.0254,0.0111,0.0271,0.0259,0.9746,0.8873,NA,NA,0.346353407089132,0.374179119719425,20.6698,28.6341,0.414127776962818,0.414145748231825,0.9729,0.9709,26
