"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.3066,0.2091,0.3223,0.3298,0.6934,0.5541,NA,NA,0.486236984688569,0.497909529262519,29.9454,37.6808,0.504697204942926,0.50705735227595,0.9615,0.9582,36
