"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.1797,0.1135,0.1896,0.1945,0.8203,0.6834,NA,NA,0.441342022141488,0.460340144134798,27.9058,35.7054,0.473034808975864,0.47698615687481,0.959,0.9534,33
