"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.6437,0.547,0.6453,0.6703,0.3563,0.2436,NA,NA,0.587171167426582,0.583990515962275,26.15,34.1274,0.57747799295935,0.574345012010914,0.9419,0.9447,67
