"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.2078,0.129,0.2221,0.2403,0.7922,0.6554,NA,NA,0.453768405547744,0.472542113250849,25.2692,33.1911,0.488312219047671,0.489400988361623,0.9499,0.9649,84
