"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.0171,0.0114,0.0222,0.0217,0.9829,0.9645,NA,NA,0.3694375,0.382190308241168,29.4988,37.177,0.411179799983677,0.411552458419783,0.9741,0.9728,105
