"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.3659,0.2809,0.3686,0.3905,0.6341,0.496,NA,NA,0.502230546646779,0.512903564641653,26.118,34.1656,0.515811869304733,0.516890281390467,0.9825,0.9657,62
