"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.4411,0.3198,0.4553,0.4647,0.5589,0.4218,NA,NA,0.524749474522593,0.530072353943936,31.0084,38.6635,0.533007278266469,0.533489256598188,0.9771,0.9513,38
