"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.4838,0.3892,0.4859,0.5076,0.5162,0.3867,NA,NA,0.539380767326749,0.543027921540701,26.6636,34.6334,0.541982213284644,0.540718338703912,0.9854,0.9649,64
