"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.2231,0.1496,0.2346,0.2445,0.7769,0.6367,NA,NA,0.457730200438101,0.473771059057987,28.8614,36.6265,0.484411344080177,0.487596020321363,0.9403,0.9514,34
