"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.5017,0.3821,0.5155,0.5294,0.4983,0.3669,NA,NA,0.543376621563289,0.545421193476028,31.1308,38.8316,0.546496268380225,0.546237412791387,0.9917,0.95,39
