"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.2678,0.1827,0.2787,0.2901,0.7322,0.5848,NA,NA,0.473577372673929,0.487272458485086,29.2186,36.9622,0.495442859247655,0.498443240639123,0.9357,0.9513,35
