"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.0225,0.0116,0.0243,0.0255,0.9775,0.9047,NA,NA,0.349571111527362,0.374875189854762,22.0976,30.0347,0.413165795949939,0.413234866518355,0.9757,0.9705,103
