"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","idx"
"1",0.141,0.0876,0.1414,0.1338,0.859,0.7446,NA,NA,0.417956874854019,0.438045777984289,25.3236,33.3271,0.451000465832793,0.45571425800614,0.9431,0.9553,6
